"看完志祺七七講""白羅斯""選舉風暴的me",19
"參選下一屆台北市長？吳怡農鬆口給明確答案 別造神!
論述跟執行力!! 網紅政客?  Game Over!!",19
當看到麻美時,19
 我想我今天網路用的夠多了,19
當你知道五專開學時間不是8/31時,19
"關於梗圖，我覺得最有趣的是
原作者經常不屬名
但是翻譯的人肯定上一堆浮水印 小路",19
"大家估下我係到做緊咩？？ 好嚴肅！
我係到抗爭緊！",19
當你看到目前在時力退黨的人都是有實際的能力勝選的人時,19
（打開電腦看國文雲端 左下角的pubg lite在呼喚我,19
：打開電腦準備寫閱讀心得 左下角的pubg lite好像在勾引我,19
等不到口罩的你 所以實名制跟14天口罩才到貨的差別到底在哪,19
我到現在還是不明白為什麼會有美國人崇拜中國，以前的美國人會崇拜中國是因為過去的中國有美麗的文化，但是現在就是一坨屎，大家都是明眼人，為什麼還會有這麼多的外國人耍智障去玩抖音，i love china？ 這像極了愛情,19
当我离开去处理一些事情后回来看到聊天室 刚刚到底发生了什么,19
"趕快給滿分
要不然別人以為我看不懂",19
"動漫等於卡通 所以...我可以給我幼稚園的弟弟看
異種族風俗娘評鑑指南囉",19
看你還給不給我奇遇,19
我到底做了什麼  BY社長,19
看迪士尼電影但找不到彩蛋的你,19
到底.........要玩啥,19
當你看朋友的限時動態時 你： @Meme零靈感,19
當你看朋友限時動態時 你： @Meme零靈感,19
遊戲:請輸入你的名稱 我:,19
"當我在網絡上被小粉紅屌時： 嘴回去浪費口水
當作沒看見又嚥不下這口氣...... IG @mr.ampoule",19
學妹到底幾點洗好澡,19
朋友說親身經歷但一口氣說完全部讓不知道如何回答的你：,19
當你用FB試圖攻擊別人的時候 發現自己只是一個可悲又愛翻牆的支那賤畜的時候 可憐那,19
"當我批評，對方：你是對家的粉絲吧
當我誇獎，對家：你是派來的水軍吧

所以我不能是我嗎",19
昨天太激動而沒注意到，我一天居然一口氣發了10篇貼文，這樣我耍廢的形象要如何維持😫,19
問:假設地球氧氣消失了，薯片包裝裏的是氧氣，人類為了生存合力把全部薯片打開，那麼人類可以撐多久？,19
當你晨勃時 如果有人像動漫一樣跳到你床上會發生什麼,19
第五類怎麼又壞掉了，但我又不想密那個機掰人 (沉思...),19
查不到 ,19
"正在思考要看阿福本,還是島風本...",19
等下吃什么,19
所以我説， 驗證email還未修好 煩,19
當你玩股票到最後發現自己是打工仔的時候,19
是不是有很多人棄坑了？ 一日的產量好低,19
"不小心做了一堆不好笑的梗圖
半夜眼睜睜看著掉了2個粉的我",19
當我在想梗圖的梗時,19
遊戲:請設定名稱 我:,19
我是誰？ 我在哪？ 我現在要幹什麼？,19
你腦幹喔,19
當我思考helltaker裡的惡魔妹子如何攻略時。,19
"我要不要繼續舔共呢
 當然！ 講屁話 真令人難為情啊",19
當你看到一張沒梗的圖 但留言區都在笑,19
第一次體驗到同時要和多人對話 ........,19
這些弱智又在狂傳梗圖了,19
該不該嗆只會瘋狂按讚的同學,19
梗圖難產中 我靈感快用光了⋯⋯,19
我：玩一下電腦應該沒有問題吧 我妈：,19
"慘了 韓國射導彈了
算了還是繼續看飛天小女警好了",19
"看小說
看完才赫然發現
內容只有打砲",19
"想要出去玩
可是自己人設很宅",19
我怎麼可以這麼醜,19
到底要不要打手槍呢 pornhub:打吧不會有人責怪你的,19
這是台靈車吧!,19
手动清理fb朋友时 这他m谁啊？ 这个几百年没有换头像应该死了 这个美    留着 原来我是有加这个鸡掰人 这个水哦,19
耿鬼有乜好？,19
我是誰? 我在哪裡? 我在幹什麼? 19館到底在哪?,19
对着powtoon但不知道怎么做的你 powtoon,19
*練前看A片能提升睪酮 *我,19
當你打開電腦 （火柴好ㄘ嘛？） （人肉？？？） （工三小朋友） 我,19
當你在玩遊戲中的猶豫 （要儲值嘛） （不要好了） （尬的不儲值就沒金光啊啊啊） 第五人格,19
想着怎么安慰【林汉洲】的lz “你的id很好听”,19
现在很多东西都数据化了 为了防止信息丢失 我们都会备份 那为什么银行存款余额不可以备份 等用完了再从云端下载回来就好 ,19
我到底要不要尻槍,19
當你被你寶貝發現偷看妹子 ,19
"你同學好像知道你喜歡誰
但死都不告訴你 正在思考要怎麼解決他的你",19
我真的有那麼萌嗎 晨夜,19
在马来西亚的你： 看着新闻 你：那个行动管制令到底及时结束 新闻报道：行动管制令再次延长至6月尾 你：我想拍桌但是不敢 心里OS：,19
我她媽看了三小...,19
當你發現你學渣的朋友在段考時考的比學霸高,19
(當凱哥在賴群問今天預估多少時) 怎麼辦...粉絲說沒錢 現在只有1萬台... 凱哥標註我了...要回麻 我死定了...,19
（當你發了梗圖） 你: （按讚數有多少） （按讚數有多少） （按讚數有多少）,19
"也是我：
沒有人：
正在思考六棒到八棒的拿法",19
原核全部是單細胞? 讓我想一下...,19
盛榮水果 怎麼會這麼好吃,19
抖陰 我 潮他媽的,19
把雪糕吹涼才吃,19
没梗了...,19
"週五了嗎？
怎麼沒快放假的感覺⋯",19
罗志祥7000道歉文,19
當你在想製作自己的梗圖時,19
"每天等著盤看 車沒上，錢沒賺
亂上車，錢飛了",19
"號稱名嘴, 為何巨砲不敢
對準反送中, 支援中國的
公民記者, 吹哨者.......",19
梗圖 #284779,19
滑鼠呢.....,19
"當你發現
朋友們有開別的群 然後沒邀你",19
"想嗆對象
又不知道如何不惹他生氣",19
我又不會狗語，該怎麼回啊！,19
你要我算基傷 阿數字勒！,19
"吾疑汝驅車且飆之
 然苦於無據以示眾",19
当你看动漫看到烂结局,19
想不到新詞彙嘴那個愛遲到的朋友,19
為什麼我的影片都是韓國瑜,19
504 NOT FOUND  什麼鬼......,19
"6/6後, 黨內還有我的位置嗎",19
當我看到我的成績 59,19
怎麼都看不懂 應該要去學一下程式,19
好久沒有爽了 不行！要克制住 完蛋我的手停不下來,19
當電工實習報告打不出來的時候 他媽的學校真機巴,19
改選哪一些科目補才能順利畢業 我 期末：,19
"思考怎麼瞎掰
來湊memo字數的我",19
品 你細品,19
"當你把你期待的事當作生命泉源
你會死的很難看",19
看到比自己還醜的人都有女朋友時,19
發現A片的拍攝技術跟劇情很厲害時,19
...WTF... ,19
我思考一下...,19
為連續三天失眠反省是否上班茶喝太多,19
我要怎麼告白呢? 羅晨希,19
黑暗靈魂一 黑暗靈魂二 買邊個好,19
这个人有点东西,19
我該如何想一個迷因,19
香蕉裡面也有輻射,19
他到底什麼時候才要回我...,19
"法官郭偉健讚揚
意圖謀殺者「道德高尚」",19
當你看到一個男的幹了一個變性的男人 這是單性戀還是雙性戀,19
此時的你,19
此時的我,19
此時的陳勁銘,19
正在思考如何讓別人認真的你 結果最認真,19
"當實習課老師要你寫程式
但你什麼都不會
所以決定假裝思考矇混過關",19
嗯⋯⋯ 為什麼在這兩年間多了這麼多VTuber 兔姫UsagiHime 白上フブキ 天音かなた 戌神ころね 猫又おかゆ 花鋏キョウ ときのそらチャンネル 赤井はあと 常闇トワ,19
為什麼不是 1000？,19
當你嘗試記住折舊的公式 ,19
"袁徵不是已經道歉了嗎？
怎麼後門還是開著？",19
"對方的言行愚蠢的恰到好處
導致你分不清楚他是不是反串",19
他X媽的 為什麼 我的r6一直斷線,19
首飾??? 能吃嗎??,19
"2020過了1/3了.......
該做的事情什麼都沒做 靈魂在2019失蹤了 
Where are you?",19
"2020都已經過1/3了.....
 該做的事都沒做 靈魂在2019失蹤了",19
有人打算回我嗎,19
那個智障在衝三小,19
幹 三小..,19
你要從1樓爬到9樓，當你爬到了3樓 事實上你只完成了全程的1/4而不是1/3,19
"原來堅貞的感情需要練習
長知識！",19
讓我想想還有什麼埂圖好用,19
思考著如何才能贏的我,19
當爸寶們看到爸寶迷因,19
管理員:TM又有人在公海建築了!!!!!!!!!!,19
"大聲公襲警!!
罪成!!
 屏幕前你的感想.",19
これは．．．,19
"每次上線上課的時候⋯⋯ 盯著螢幕一直看
感覺眼睛要瞎了！！！",19
當你連假在家不出門防疫 看到旅遊景點人山人海,19
"當你看到狛枝死後
依然可以在審判時帶風向",19
開始8連敗的時候 打LOL,19
嗯~我該課個五單嗎？ 深思,19
"全班一起在
zoom上面上課
 假裝很認真其實
都在偷看暗戀的人 IG: quebienbien",19
每次看完一部動漫 心裡覺得空虛的我,19
完了 接下來不知道要捨麼? 來裝嚴肅點放個影片好了,19
當實驗課你該死的隊友都在混分你只能一個人扛的時候 如何殺人且神不知鬼不覺,19
當實驗課你該死的隊友都在混分你只能一個人扛的時候,19
每看完一部電影ㄉme 所有影評,19
*在等朋友打字的我 嘶——他會寫什麼？,19
如果我跟朋友們有時差，我是不是應該在雙方都在「愚人節」時才説愚人節快樂...？,19
當你看到志村健逝世時,19
不知道如何開話題的我,19
第一次看到梗圖產生器 蕭小尊的表情,19
"其實公司地步塌陷沒關係
就能無限長假了 May表情",19
當你今天遇到拉基隊友,19
"恩..........................
 幹! 為甚麼有人獸交!!!!!!!!!",19
每次遇到他們的我,19
"當你想上廁所
但你正在看很重要的文件",19
"*看到對岸一副受害者嘴臉瘋狂辱罵霹靂跟貓叔的我 ""這個國家真的有病吧？"" 真不愧是東亞病夫....",19
看到企劃上明明寫中文但一個字卻看不懂的我,19
"妹子在3天前前告訴你
等一下她上個廁所",19
阿拉花瓜蹦蹦蹦 服主,19
潤髮乳比潤絲精多一些啥呢？？ 油性滋潤,19
嗯...要找什麼來檢舉DJ班傑呢?,19
原來忘了加分號 ,19
當你看到你朋友抽到好東西時,19
當客戶質疑妳是不是真人時？,19
看到提問組寄來的提問 ㄨㄢˇㄖㄨˊ：真是可愛的問題,19
大家搶1折 你去搶5折的表情,19
看來人太好是大問題,19
當你只能看著1000MY CRAD卻做不了任何事,19
"我的寒假 決勝牌位 英雄聯盟牌位 女朋友 男朋友
打工 睡眠時間 打手ㄑ.. 12點起床

到底去哪裡了",19
"如果背防疫口訣可以防疫
為什麼沒有頒發諾貝爾獎",19
當你聽阿姆快嘴時忘了呼吸,19
梗圖 #202830,19
 你贏了婊子,19
當你準備來一發網路不給力的時候,19
當你在想課本跑去哪時,19
無聊 無趣  ? ? ?,19
無聊 無趣  ? ? ? NO !,19
看到眩利女體車圖 企鵝,19
*路人女主 我 為甚麼沒有女生在我家過夜之餘，更沒有女生在我家洗澡？,19
*路人女主 我 為甚麼沒有女生在我家過夜之餘更不在我家洗澡？,19
看了很久還是不懂為何你能這麼腦殘！ 就連電腦都說你沒救了...,19
"當你看著youtube看到一邊
      廣告突然插進來

 沒錢買premium的你：",19
"在考慮要不要
一次把今天做好的圖
一次發完的我：",19
在手機前守到200粉的我,19
*螢幕反射 為什麼我可以這麼帥,19
梗圖 #188561,19
"當你在打LOL時
喜歡的人打電話過來 接還是不接",19
我看了三小？,19
*學測成績公佈* 我:到底是嗑了多少才可以考的跟前年應屆差不多,19
我到底看到三小,19
當有500萬人選草包！,19
"衛生口罩1980！便宜出售！ 幹！
口罩好貴！",19
當我聽到冰箱時 這三小,19
成為版主第一件事要幹嘛？ 我完了,19
剛開始看愛的迫降的我 滑翔翼是什麼鬼,19
剛開始看劇的我 滑翔翼是什麼鬼,19
這是什麼扯蛋劇情 剛開始看愛的迫降的我,19
當你思考如何放有去的梗圖在簡報上,19
(思考中),19
自己喜歡的書都很冷門 繼續做出版會不會害到人,19
武漢疫情來襲怎麼辦？？,19
"當明天就要表演
但你還沒有編 *大麻*",19
"當明天就要表演
但你還沒有編",19
"當對方回答很尷尬
以至於不知道要回什麼",19
要繼續做甚麼迷因梗 要怎麼私訊站長阿川,19
幹！我要怎麼回這北七！,19
保順,19
投資方一邊話會計未返工冇稿費出，一邊追編劇稿... 如果編劇可以晌電腦前寫稿home office，難道會計要親身去銀行排隊先拎到錢？,19
幻影 jojo,19
"寒假前的我 讀書  運動  
      旅行    
整理倉庫",19
"學弟怎麼這麼強
我是不是廢物",19
正在思考還要做什麼迷因,19
整天等著4班迷因出新作品的我,19
"""股務管理""怎麼開始? 新手上路! 誰來教我!",19
股務管理怎麼開始? 新手上路! 誰來教教我!!,19
"""股務管理""怎麼開始?",19
寒假快結束而還在思考到底做了什麼事的我,19
當你不知道角色名稱要取什麼時 中二屁孩？ 戰場殺神？ 87666？ 橋盧諾？,19
我該出門嗎? 但是出門要戴口罩 可是我買不到口罩，宅在家打藍月好了,19
其他學校都因為肺炎而取消寒輔但你們學校卻沒放時 我,19
內幕很可怕，小心點,19
為什麼我這麼帥,19
思考玩哪個遊戲的我 第五人格 The Cycle Slime Rancher Hello Neighbor 新瑪奇英雄傳 劍靈 RAFT 天涯明月刀 ROE 斷線小恐龍,19
讓我想想你說了三小,19
當你問我有多少梗圖時...... 我在想要算到何時才能跟你說！,19
這人發言怎麼那麼無腦,19
 製圖？,19
思考阿旻講話的深意,19
這群人說話怎麼這麼無腦,19
我看你到底他媽講多久 ,19
找不到衛生紙,19
玩遊戲玩到一半突然想到明天要段考,19
才放一天寒假就不知道要幹嘛的我,19
那好東西到底是什麼,19
梗圖 #129794,19
終於放假卻到處都是人 還可以去哪裡呢 休息住宿折扣??,19
抉擇藝聲家春季 長笛 豎笛班的我,19
一整個月沒人密你 懷疑自己是不是被排擠,19
國魚別輸啊！,19
今天投票沒我沒關係吧?,19
當我在做梗圖時,19
"看澳洲大火，美伊衝突和選舉
卻
發現現在才他媽的1月初而已 WTF",19
當你在跟喜歡的人聊天但你在思考他有沒有暗示你時,19
當你在看meme影片,19
等等!成效呢?,19
當你被0/8/0還被打問號 LOL,19
"*尋找各種顏文字讓
每個生日快樂都不一樣的我*",19
"當朋友一直刷讚時
 我:靠杯,當機",19
小小甜心刀V.S蘿球刀,19
今天的我準備好了嗎？,19
是時候該來根大麻來想新梗圖了,19
是nhentai.net什麼的來著 Hentai,19
正在想如何說服保健室阿姨讓我回家,19
正在想如何說服保健室讓我回家,19
完全看不懂 ,19
"同樣挺菸媓
為什麼人家帶風向可以賺$一萬？
但你只有$1450？",19
都要去橫科了打什麼工作？,19
"*正在思考為什麼嘴賤的人
還有臉在文昌匿名秀下限的你*",19
 我要翹掉早八嗎,19
"我明明來這公會當前衛
怎麼變成做梗圖",19
"我明明來這公會當前衛
怎麼變成再做梗圖",19
搶了一堆19%，卻被倒了一半 ,19
"幹你娘 
 韓國魚又他媽在唬爛洨",19
白白 為什麼我會想到衣架,19
當你把世紀帝國當模擬城市在蓋,19
一直乖乖唸書的你 看到一段校排,19
要求還真多啊… ,19
今天北村有沒有跟屁蟲啊？ 我,19
當我看到有人挺韓國魚時 思考是不是反串,19
我就在這看你秀,19
當有人邀你出去吃飯但又懶得出門時 ...,19
"當你試圖找到
英文段考的文法",19
(星期一) 為什麼我坐在這裡..,19
怎麼梗圖裡 都是韓國瑜,19
該怎麼阻止成績單寄到爸媽手上,19
我到底看了什麼...,19
這是什麼神奇對話....,19
........無法抉擇 鎮民手冊,19
........無法抉擇,19
買了專輯後回家打開電腦 .....我的光碟機呢？,19
連愛因斯坦都需要思考的事: 晚餐要吃什麼,19
想了很久我只能說 人類真有趣,19
藍絲支持香港警察 黑警 真有趣,19
我該怎麼回呢??,19
" 嗨，我們是怪南
也是怪咖二人組",19
要開學了 可是暑假作業還沒做完,19
﻿不要再跟我說 學音樂的小孩不會變壞了,13
"我是上帝三兒子
我乃民主之神",13
"桃高的國文老師 桃花園記告訴我們
武陵都小人
君子都在桃園",13
老師:淦~全部安靜,13
當你拿到傭兵對刀後 攻擊就是最好的防禦 盾牌是甚麼?裝飾嗎? 星爆氣流斬 我都瞎七八亂砍 時機到了，自然就能打得贏 翻滾甚麼的，我都靠走位 元素瓶是甚麼?果汁嗎?,13
那個韓國瑜很爛,13
所有cover的再見宣言 我只服百鬼大小姐跟火雞的 其餘的一律免談！,13
"吃肉不沾生蛋 別跟我說你吃的是壽喜燒! 壽喜燒剛點 先來生蛋兩顆! 沾爆!吃爆!! 台灣的涮乃葉沒有蛋我非常難過!
超級!!! 給你蛋不是叫你放進湯裡煮",13
"吃肉不沾生蛋 別跟我說你吃的是壽喜燒! 壽喜燒剛點 先來生蛋兩顆! 沾爆!吃爆!! 台灣的涮乃葉沒有蛋我非常難過!
超級!!!",13
不要跟我五四三 我就坐等毛董帶我飛啦,13
不要跟我五四三 我就坐等三毛帶我飛啦,13
先不要,13
唉呦，想幹嘛？,13
打BNT前 娘炮才吃退燒藥 注意事項是三小 林北硬起來手槍照三餐打 開玩笑我超勇的 副作用是三小,13
別跟我說台灣人忘恩負義 想想中共這種垃圾行為,13
水母振興券活動 沒有在那邊跟你優惠100.200的，我們一次都是500或1000啦,13
別跟我說副本難打 都兔肉童子在雷,13
別跟我說你打ＢＮＴ手不會痛,13
"別在這跟我543 別跟我說什麼兵種相剋 林北打征服者就是三個字
爆經濟 升城堡就是爆經濟！ 15分鐘沒上城堡算我輸 老夫只知道游俠無敵 先搶先贏
隊友的資源就是老子的 叫兵壓人？
老子打征服者
只有帝王時代
才會叫兵！",13
不要跟我說導 ISO 有什麼好處 啊不就都是紙本 繳錢不就有了 我有去上課了啦 不導也不會死掉掉啊 交給顧問就好了啦 要多少你開個價,13
不要跟我說難抽 我不可能抽不到 鑽石拿到就是要抽卡 非洲人才用里程換 林北歐洲人二十抽一定連專 機率是三小,13
"不管他有多糞 
傳奇系列我他媽玩爆",13
"不要跟我講什麼joytokey
買他媽的輪迴就對了",13
什麼叫做中醫比較有效 我都吃四個禮拜了 還是沒有好 這就應該看西醫的東西還在那邊堅持 你又不是醫生 什麼叫做不聽老人言吃虧在眼前 人家有讀過相關知識 啊你又沒有 說什麼我的臉好很多 是你的視力爛了很多吧,13
就你不知道，偶都沒在開玩笑,13
"遇到極值問題 微下去就對了 沒有什麼是微分解決不了的 有的話，就再微一次
 一
次
微
分
檢
驗
法 二
次
微
分
檢
驗
法",13
不會中標啦 幹嘛要打疫苗 打疫苗還要排隊,13
"聽說打完會有副作用 呸！拎北不是被嚇大的 摸咧驚 普拿疼是啥小
沒吃過啦 發燒跟我無緣啦 打AZ前 班照上門照出啦",13
林伯沒在發燒的啦！ 大家都太誇大！ 我根本不用普拿疼！ 我照樣出去玩！,13
網課作業 閱讀作業 數學考卷 自修評量 課本預習 通通閃邊去啦！ 習作講義,13
"金牌？我操 銀牌？我操  銅牌？我操 體操早操韻律操
我操我操我操操操 咱們小粉紅全操啦 操操操啊操操操",13
塔利班是好人,13
我要看到血流成河,13
老子直接在你留言區留言,13
*中國選手奧運得獎牌* 小粉紅： 別跟我說甚麼有得牌就很厲害 銅牌罵 銀牌罵 金牌更要罵 幫別國加油? 辱華! 恭喜我國選手? 辱華! 沒報導中國選手? 辱華! 只要我還活著你就是辱華!!,13
不要騙我沒讀書 都是為了生活,13
禁止設攤！ 不辦宴席！ 沒有冰雕！ 沒有肉山！ 沒有煙火！ 有布袋戲、歌仔戲、舞台車，但禁止民眾觀看 這還叫普渡嗎？!,13
關於行程問題，我一律建議釣蝦，攏免考慮啊。,13
世界上有两种人，一种是看得见的人 另外一种是，东京奥运会体操裁判,13
不要動不動就問我怎麼看 先說你要幹嘛,13
作品直接 online 絕不遲疑！ 猴嬰仔言論免則！ 有樣板就套樣板 沒樣板就先抄別人的！ 歌不用授權！ 片海戰術！ daily commit！ 早安～平安喜樂～,13
"方向燈什麼的             不存在！ 紅燈行，紅線停 機車只有兩種操
作：油門和喇叭 前方有車？按喇叭啊
你踩剎車幹啥呢？ 打方向燈有啥用？
車子直接靠過去對方
不就自己閃開了嗎？ 黃燈=加速 老子是外送員
擋我財路者死",13
爆 天 星,13
梗圖 #429008,13
"小粉紅的智商可以投資股票的話
 我TM財富自由了",13
"講連比講到
喉嚨快破掉的黃婓： 同除abc",13
"他娘娘的別期待8+9跟屁孩邏輯甚麼時候會正常 這就跟他們到底
能不能正常過完一天一樣",13
只要是女的，有本事就衝著我來!! 我就是鬼王達！,13
圭 一 孩子啊 坐 讓爺爺告訴你當年我用鬧鐘打贏菜刀的故事,13
不用跟我講那麼多 反正你們都是4%藍白腦啦 綠衛兵,13
本周的聖鎧 輸出有我就夠了! 不要跟我講克制 輔助不用上啦 全部給我去當砲灰,13
"我天刀好友200個 DC四開 我誰我焮爺 左邊一個群
                              右邊一個群",13
有人想考獸醫系？ 不是夢想的話你還是別來 苦 屎 尿 血,13
"升級就對了 別跟我談甚麼蛋捲冰淇淋 風間燒肉 吃! 食食香 爆吃! 与玥樓 沒吃別見面! HUN 吃過了
但可以再一次",13
升級就對了 別跟我談甚麼蛋捲冰淇淋 風間燒肉 吃! 食食香 爆吃! 与玥樓 沒吃別見面! HUN 吃過了,13
時到時擔當，沒米就煮番薯湯！,13
我才沒有糖尿病！,13
"怪天，怪地，怪中央，怪疫喵，怪外縣市，怪美國，怪阿Ben,都是別人的錯，我157餒怎麼會錯？對了，這次怪教科書！",13
*看到有人現動發很多* 直接隱藏他！,13
*當班上同學吵架時* 我要看血流成河！,13
三大法人賣超 千張大戶賣超 忠實戶賣超 高檔爆大量收墓碑線 林北車王電沒在賣的啦 朋友良心建議停損 去年只賺0.86,13
教練 後手打下去就對了! 不要跟我講什麼戰術，兌咧九丟阿! 上去就是一直出拳出拳，不要停!,13
譚德賽 林鄭 耿爽 趙利堅 華春瑩 李毅 我全都要！！！ 維尼皇帝的跨人種淫蕩性愛亂交趴,13
"聊天室沒有正常人
 不要跟我說你覺得自己矮 開台還不是你們整天ggyy在吵 只有腦殘 不到下午三點絕不睜眼 點歌絕不降價！ 我絕不是燙黑",13
"孺子可教也
天生智障不可救也",13
開剁囉 小法師,13
真的,13
"挖嘎哩共齁
林老蘇哪喜公伊上30分鐘 黑攏pan郎ㄟ",13
叫我回答問題的老師 不可能 他不可能會回答問題,13
巴嘎NONO ㄅㄚ ㄙㄟ ㄅㄚ ㄙㄟ,13
發大財,13
"無聊!
我們要看好心肝那份
血流成河的名單啦!",13
假的,13
我只說我想說的 技術分析沒你想得簡單 我研究市場十年不是你一年就有辦法學會的 再說下去只會被我噴 尊重市場市場是很嚴肅的 你們這些半桶水的大學生也敢教學 可以吧是不是先說了,13
不行~~~通通要打高端~~~ 阿北~試論政府會不會讓郭董進輝瑞,13
梗圖 #418742,13
"不要跟我說什麼作弊日 Soft 營養素
小數點後兩位 磅秤24/7 stand by 老子今年就拿卡",13
"別跟我說什麼你他媽不是直銷，你是在分享一個事業 你就只是為了拉下線而已 什麼奶昔讓植物人起來跳舞
打工仔他媽的變總裁 唬爛我聽很多，就你最會扯",13
"爸, 你手機容量快威脅到系統運作了, 裝清理軟體好不? ""它怎麼知道我要清什麼?!""",13
"法律沒禁止的事我就可以做啊
 不要當防疫魔人啦 我們都有做完善的防疫措施 警察又沒趕我們走 防疫期間
外出拍機的航迷：",13
我真的只是去茶室喝茶,13
臺灣不需要疫苗! 我們才沒有疫情! 都是中共在操作! 我們的政府被滲透了!,13
別再提47水災了 只有2020年於成州國小畢業的人知道發生什麼事 斃事者:當年即將畢業的學長,13
"別跟我談什麼3奈米領先業界 咱們台灣人
就是要看配息多不多啦！ 2奈米技術突破 1奈米黑科技突破 台積電董事宣布季配息2.75元",13
我們老人就是不會實名制,13
就跟你說不要用抖音了齁,13
我94喜翻var來var去,13
"偽娘就是硬!! 男的也好，不會懷孕! 我喜歡的!
只可愛的男孩紙!! 看到女裝就硬了! 我的性向正常!
我只是喜歡穿裙子的男孩紙!! 別人恐懼我貪婪! 處男比處女好! YOOOOOOOOO~ 156小正太! 靈魂賣給路西法!!",13
死美國佬一定比中國在“文革，大躍進-三年大饑荒，破害法輪功，朝鮮戰爭，西海戰爭，新疆，西藏殺的多！！！ 中華膠：,13
假的! 都是假的!,13
賣勾共阿 李嘎挖惦惦 咩話嘛謀哇固 拎北咩企挖靠桑基勒  驚死佳怕疫苗,13
我們的國家沒有疫情 所以我不用戴口罩 天主很愛我 這是戶外 去4 哩消bye沙小,13
"今日樂透明牌
本土+274
境外+4
校正回歸+73
死亡+15 戴好口罩，不要中獎！",13
我賊得不行,13
別跟我說甚麼辛苦了那種屁話 你也不想想是誰害的,13
"學校選的絕對沒問題 什麼?LINE?那不是學校要的
絕對不好用! 別說什麼Discord
那是玩遊戲才有用的! Cisco超級專業的好嗎?!?
時間到就重開啊! 酷課雲是政府為了學校開發的
絕對高品質!!! 網路會卡絕對是你們的問題
這那麼專業怎麼會出錯!!",13
"警察,我來",13
股市沒跌別跟我談疫情 ,13
"麥尬白痴
底咧543 某爬帶耶集中
送菲律賓
或是印度 跨項哥嘎假肖 嗯掛口罩
直接扣起來 頭殼有病
直接送精神病院",13
有時候甜言蜜語聽多了就越來越相信眼睛 說的不一定是真的,13
你給翻譯翻譯 什麼叫做“校正回歸”？,13
哥德爾 我來！,13
不要跟我說什麼中國,13
跟（某些）老師說還沒交 老師：不可能,13
不！不要跟我說這是真的！！！,13
別跟我五四三 林北比特幣沒有在賣的啦 漲跌? 又怎樣? 買賣? 做空? 賣夢了 林北守幣人啦 比特幣跌了不會漲逆? 等漲了就不要來靠北 挖幣是信仰啦！！！！！！！！,13
沒有去過萬華阿公店的 不要跟我說你懂玩,13
當孩子問我為何跟媽媽洗澡要一個小時 成年人要有成年人的手段,13
我買個小東西就走了啦 戴口罩怎麼呼吸啦? 這沒人啦 沒關係啦 吼 還要寫名字? 我都有去喝茶保健啦，不會有問題啦 那麼熱，沒法戴啦 口罩我有掛在下巴啦 跑步戴口罩怎麼破PR啦 蛤? 要戴喔? 走路欸 不要跟老夫說戴什麼口罩啦!,13
電啦 恁爸沒有愛啦,13
嘜擱543 我撐不到2030啦,13
"不要跟我說甚麼很悶很熱 也不要跟我跟我說
這邊不會很嚴重 口罩就是給我戴著！！！ 也不要在那邊唱雖政府 酒精噴好噴滿",13
"本土確診數高達16例 羅友志怒酸 :「陳時中說了10次的謊」
說好的疫苗沒到位 孫大千質疑綠營的他們
「跳電」不是「缺電」？羅智強：王美花昨天自己不小心說溜嘴! 你TMDer別想利用疫情分化台灣",13
我才不会在色图发出来10秒内出现,13
那些你會，然後裝不會的，都別跟我說,13
別跟我說甚麼去阿公店會被人家知道，我天天去都沒事，鬼才信！ 新聞：阿公店確診者足跡公布及染疫可能會陽痿！,13
"對剛見面的朋友 我們的談話內容
除了疫情以外的事情都可以說",13
"看到你沒戴口罩進校門
的警衛阿北",13
別跟我說什麼雙響炮還有三色豆 老夫還有一度贊以及滿漢大餐 我吃阿Q他不香嗎 三色豆就是食物之恥 還能吃台酒以及味味一品 看看貨架就知道大家的選擇了 我吃東西就只有一個字，爽！,13
礦機不要關!,13
我有戴口罩啊 這麼麻煩 我只是買個小東西就走啦 還要簽名哦 他也沒簽名啊 母免辣,13
別跟我說 你不會做梗圖,13
"別跟我說         
    酒駕不是謀殺!!                    別說          
不是畜牲",13
"民進黨派系大亂鬥指向英系？ 媒體人預測：還會有下一波
吳怡農提3方向改革 孫大千2點反問：在說笑話吧？
雙北警方餐敘遭砸千隻蟑螂 羅智強吐民眾心聲：馬英九執政不曾發生 別教我怎麼.....     靠牆 歪頭 
望遠方...",13
"舔共必死！ 他奶奶的！
哪天沒靠山等死啊！ 不要跟我說
什麼中國一定強！ 愛拼才會贏！ 靠自己才實在啦！",13
现在的码字机 不要跟我说什么大纲 打开文档就是干！ 垃圾JJ，晋江永远的受，无法反攻！ 不我不是错字受！！！ 算了！错字受就错字受！ 我的后攻——！！！,13
不要跟我說這關卡怎麼打 連攜隊伍怎麼配 哥布達有多神 日蒼隊伍多好用 坦克要放哪一隻 站位要怎麼擺 通通給我用靜!! 有靜的人 教人:,13
"【太魯閣出軌】釀51死 媒體人嘆一事：台灣會變鬼島 不捨太魯閣號「意外孤獨者」 羅友志看政府一番作為：良心蕩然無存
對日排核汙水低調 孫大千：民進黨遇日本就變啞巴？
進口千噸美豬卻沒人在賣? 羅智強 : 這些豬肉都跑到哪裡去了?
#范蘭欽 別教我什麼是
鬼島!!",13
你要確定餒,13
